Frame,center_x,center_y,width_px,height_px,angle_deg,diameter_px,source
33,230.11024475097656,140.40260314941406,36.62352752685547,37.388702392578125,137.26239013671875,37.388702392578125,manual
34,229.07763671875,140.67727661132812,34.20644760131836,37.9881706237793,176.07046508789062,37.9881706237793,manual
35,229.4698944091797,140.53805541992188,35.5470085144043,36.02946090698242,56.792091369628906,36.02946090698242,manual
36,229.6782684326172,141.04559326171875,32.839813232421875,38.0335693359375,179.00624084472656,38.0335693359375,manual
37,229.0245361328125,140.07420349121094,34.99135971069336,37.1092643737793,136.9845733642578,37.1092643737793,manual
38,228.7393493652344,139.9527587890625,34.948734283447266,35.72201156616211,131.0454559326172,35.72201156616211,manual
39,228.90011596679688,140.19235229492188,34.21881866455078,36.17913436889648,39.84772872924805,36.17913436889648,manual
40,228.8925018310547,139.77392578125,33.37754821777344,35.843387603759766,31.807132720947266,35.843387603759766,manual
41,230.1040954589844,141.93118286132812,32.54846954345703,37.8546028137207,153.73822021484375,37.8546028137207,manual
42,229.87928771972656,140.70346069335938,32.17145538330078,37.1034049987793,105.43878936767578,37.1034049987793,manual
43,230.75010681152344,141.74343872070312,34.46883773803711,35.647796630859375,42.55446243286133,35.647796630859375,manual
44,229.29733276367188,141.0194549560547,32.5782470703125,36.974609375,78.57106018066406,36.974609375,manual
45,228.7801513671875,141.66246032714844,32.97019577026367,34.223968505859375,84.64575958251953,34.223968505859375,manual
46,228.9326019287109,140.6795196533203,33.31927490234375,35.35084915161133,74.5610122680664,35.35084915161133,manual
47,229.58938598632807,141.2390594482422,32.6164436340332,35.12261199951172,80.48844146728516,35.12261199951172,manual
48,228.5519561767578,140.62322998046875,33.92837905883789,34.922019958496094,60.51472473144531,34.922019958496094,manual
49,228.247,140.842,32.0,33.0,142.933,33.0,auto
50,229.78543090820312,140.58348083496094,33.28977966308594,35.38673400878906,84.56185913085938,35.38673400878906,manual
51,228.473373413086,139.92628479003906,31.90226554870605,37.078556060791016,151.11000061035156,37.078556060791016,manual
52,229.4097900390625,141.0505828857422,33.57893371582031,33.8343391418457,141.06336975097656,33.8343391418457,manual
53,229.4616241455078,140.91714477539062,34.79311752319336,35.57808303833008,63.09757995605469,35.57808303833008,manual
54,228.714096069336,141.14865112304688,33.501644134521484,35.18614196777344,106.10110473632812,35.18614196777344,manual
55,228.3360137939453,140.69898986816406,33.54831314086914,37.500118255615234,150.99871826171875,37.500118255615234,manual
56,228.12489318847656,140.75872802734375,33.28682327270508,36.66545486450195,6.298471450805664,36.66545486450195,manual
57,228.7325134277344,140.80247497558594,34.309268951416016,35.94621658325195,48.26154327392578,35.94621658325195,manual
58,228.9313507080078,141.75863647460938,34.493675231933594,37.143463134765625,108.4310531616211,37.143463134765625,manual
59,229.19786071777344,141.97222900390625,36.18256378173828,38.41166305541992,59.07981491088867,38.41166305541992,manual
60,228.6284027099609,141.50086975097656,33.05882263183594,37.83673477172852,78.24435424804688,37.83673477172852,manual
61,229.2873687744141,140.85560607910156,37.19911193847656,39.87385559082031,7.155585765838623,39.87385559082031,manual
62,228.4236602783203,142.1070098876953,37.231536865234375,39.4375114440918,145.74371337890625,39.4375114440918,manual
63,228.78240966796875,141.162109375,37.09612655639648,37.46225357055664,122.94983673095705,37.46225357055664,manual
64,229.5360717773437,141.49952697753906,36.627098083496094,39.19466781616211,70.66983795166016,39.19466781616211,manual
65,228.2909545898437,141.87686157226562,37.40626525878906,39.52084732055664,35.152042388916016,39.52084732055664,manual
66,228.83279418945312,142.55532836914062,37.27775573730469,39.90535354614258,32.48069381713867,39.90535354614258,manual
67,228.6060028076172,142.81109619140625,36.63954544067383,39.8868408203125,160.5082550048828,39.8868408203125,manual
68,229.6300811767578,142.06369018554688,36.48555755615234,38.602630615234375,32.577335357666016,38.602630615234375,manual
69,228.96163940429688,143.0444793701172,38.66029739379883,39.91659927368164,68.8364486694336,39.91659927368164,manual
70,229.02114868164065,142.486328125,38.44722366333008,40.226036071777344,50.67609024047852,40.226036071777344,manual
71,228.32351684570312,142.88768005371094,35.85041046142578,38.42598342895508,22.502410888671875,38.42598342895508,manual
72,229.19705200195312,142.73841857910156,36.16094207763672,40.1205940246582,118.57106018066406,40.1205940246582,manual
73,228.101,144.763,33.0,37.0,107.73,37.0,auto
74,228.101,144.763,33.0,37.0,107.73,37.0,auto
75,229.3655700683593,143.9441680908203,37.869728088378906,40.21732711791992,59.43955993652344,40.21732711791992,manual
76,229.4278717041016,143.41627502441406,36.60673522949219,38.8684196472168,80.86891174316406,38.8684196472168,manual
77,229.96026611328125,144.4959259033203,34.46746826171875,41.86578369140625,94.08245849609376,41.86578369140625,manual
78,229.1949615478516,143.07266235351562,35.982994079589844,40.3620719909668,3.5392301082611084,40.3620719909668,manual
79,230.2326812744141,144.32308959960938,36.38424682617188,38.85493850708008,110.99579620361328,38.85493850708008,manual
80,229.8249664306641,144.8410186767578,34.86766052246094,36.414459228515625,86.02394104003906,36.414459228515625,manual
81,230.3373870849609,144.38845825195312,34.81517028808594,39.47004318237305,91.18120574951172,39.47004318237305,manual
82,228.418,144.392,34.0,36.0,134.221,36.0,auto
83,228.75860595703125,144.8172607421875,34.291629791259766,35.415626525878906,151.5886993408203,35.415626525878906,manual
84,229.1186370849609,144.30987548828125,35.76940155029297,39.46614074707031,88.3390121459961,39.46614074707031,manual
85,227.6757202148437,145.56703186035156,35.73329162597656,39.62377548217773,86.75767517089844,39.62377548217773,manual
86,228.45065307617188,143.85067749023438,35.40126037597656,39.980201721191406,63.19639205932617,39.980201721191406,manual
87,227.623275756836,144.62744140625,35.346832275390625,38.51025772094727,67.67352294921875,38.51025772094727,manual
88,227.52883911132807,144.19021606445312,35.36598205566406,39.79436874389648,112.563232421875,39.79436874389648,manual
89,226.45,145.263,34.0,37.0,117.854,37.0,auto
90,226.798,144.277,36.0,38.0,127.242,38.0,auto
91,226.652,144.966,35.0,37.0,113.403,37.0,auto
92,226.857,144.546,37.0,38.0,122.464,38.0,auto
93,226.456,145.062,36.0,39.0,113.254,39.0,auto
94,226.448,145.245,36.0,38.0,112.637,38.0,auto
95,228.07449340820312,144.76239013671875,38.88596725463867,40.72620391845703,7.04049825668335,40.72620391845703,manual
96,227.294,145.304,37.0,39.0,101.69,39.0,auto
97,227.867,145.993,36.0,39.0,85.0104,39.0,auto
98,228.083251953125,145.00709533691406,39.83633804321289,41.587005615234375,82.92066192626953,41.587005615234375,manual
99,228.1386566162109,145.4183807373047,38.62582015991211,41.22565841674805,42.01193618774414,41.22565841674805,manual
100,228.9212646484375,145.67886352539062,38.207969665527344,40.8692626953125,108.6572265625,40.8692626953125,manual
101,227.97564697265625,144.68801879882812,38.26113510131836,38.72005844116211,32.34294128417969,38.72005844116211,manual
102,228.24221801757807,146.3533935546875,37.30059814453125,41.45149230957031,85.73451232910156,41.45149230957031,manual
103,238.24981689453125,146.3589324951172,38.98720932006836,42.53775787353516,112.0095672607422,42.53775787353516,manual
104,238.0137176513672,146.9984893798828,37.68974685668945,40.93108367919922,109.70191192626952,40.93108367919922,manual
105,255.29054260253903,148.47122192382812,37.21220016479492,40.3305778503418,140.01475524902344,40.3305778503418,manual
106,271.3097229003906,155.75433349609375,36.92535018920898,43.109336853027344,151.1171875,43.109336853027344,manual
107,270.706,156.733,37.0,42.0,141.546,42.0,auto
108,275.351,160.462,34.0,46.0,158.201,46.0,auto
109,276.259,160.576,37.0,42.0,141.316,42.0,auto
110,276.065,159.324,38.0,44.0,158.856,44.0,auto
111,276.225,161.274,36.0,43.0,140.897,43.0,auto
112,276.097,160.509,36.0,45.0,155.829,45.0,auto
113,276.463,160.701,36.0,46.0,159.951,46.0,auto
114,275.663,159.765,37.0,43.0,154.941,43.0,auto
115,275.349,159.968,38.0,44.0,156.141,44.0,auto
116,275.512,160.349,37.0,45.0,155.798,45.0,auto
117,272.083,159.456,38.0,44.0,152.227,44.0,auto
118,272.283,159.522,38.0,44.0,151.279,44.0,auto
119,257.04638671875,154.5672149658203,37.92687225341797,43.31915283203125,88.84404754638672,43.31915283203125,manual
120,240.5136108398437,146.983642578125,39.45040893554688,40.6939811706543,46.00545883178711,40.6939811706543,manual
121,236.8499298095703,145.16482543945312,39.70262908935547,45.11232376098633,86.29566955566406,45.11232376098633,manual
122,235.39715576171875,145.871337890625,39.28899383544922,41.04243469238281,116.5435562133789,41.04243469238281,manual
123,236.20016479492188,145.6182098388672,40.84298324584961,45.49325942993164,114.09873962402344,45.49325942993164,manual
124,235.90286254882807,144.6343231201172,39.84603500366211,42.340126037597656,86.19124603271484,42.340126037597656,manual
125,235.1712341308593,145.9725799560547,40.26322555541992,42.566802978515625,109.4280776977539,42.566802978515625,manual
126,234.9335021972656,144.7889862060547,39.6480598449707,41.7718391418457,41.63644790649414,41.7718391418457,manual
127,235.23660278320312,145.69276428222656,39.504913330078125,44.808292388916016,163.3702850341797,44.808292388916016,manual
128,235.37255859375,145.9618377685547,38.48215103149414,44.39519500732422,105.51109313964844,44.39519500732422,manual
129,235.2205352783203,144.03138732910156,40.60019302368164,42.61745071411133,119.2547607421875,42.61745071411133,manual
130,233.45913696289065,145.39089965820312,38.031837463378906,39.824440002441406,6.308279514312744,39.824440002441406,manual
131,234.2517852783203,145.41751098632812,39.04074478149414,40.732460021972656,92.56685638427734,40.732460021972656,manual
132,233.6981658935547,146.78945922851562,38.71077346801758,39.47663116455078,33.1152229309082,39.47663116455078,manual
133,234.42459106445312,146.03062438964844,38.41624450683594,41.07768630981445,161.44650268554688,41.07768630981445,manual
134,233.8357696533203,145.85928344726562,38.38468551635742,40.22703552246094,42.59333419799805,40.22703552246094,manual
135,233.68096923828125,146.13592529296875,36.83330154418945,39.97063446044922,73.5682601928711,39.97063446044922,manual
136,234.74517822265625,146.77146911621094,39.03613662719727,43.07509994506836,177.99114990234375,43.07509994506836,manual
137,234.80520629882807,145.65701293945312,37.99922180175781,41.02545928955078,29.61680793762207,41.02545928955078,manual
138,233.7764587402344,145.96957397460938,37.36613464355469,39.12843322753906,148.19549560546875,39.12843322753906,manual
139,235.10302734375,145.315673828125,39.90281295776367,40.92594909667969,79.19237518310547,40.92594909667969,manual
140,233.8046264648437,145.96835327148438,38.16311264038086,40.62271881103516,12.247690200805664,40.62271881103516,manual
141,235.765,144.094,37.0,47.0,47.1705,47.0,auto
142,230.10162353515625,142.06703186035156,38.45674514770508,42.28935241699219,83.9811782836914,42.28935241699219,manual
143,229.11227416992188,141.93215942382812,37.35163116455078,43.598445892333984,99.41322326660156,43.598445892333984,manual
144,225.49610900878903,134.1790313720703,38.86685180664063,44.41521072387695,64.04132080078125,44.41521072387695,manual
145,,,,,,,blink
146,,,,,,,blink
147,,,,,,,blink
148,,,,,,,blink
149,209.3023681640625,130.9463348388672,36.47327423095703,43.135475158691406,38.77783966064453,43.135475158691406,manual
150,208.88150024414065,129.82948303222656,41.16463470458984,43.48589706420898,46.52845764160156,43.48589706420898,manual
151,210.7691802978516,130.03126525878906,37.07048034667969,51.96964263916016,31.6938533782959,51.96964263916016,manual
152,210.1156768798828,129.89344787597656,38.16422653198242,49.40989685058594,21.637216567993164,49.40989685058594,manual
153,210.132,135.168,36.0,43.0,46.7356,43.0,auto
154,210.181,135.129,36.0,43.0,45.4019,43.0,auto
155,210.88983154296875,135.33062744140625,36.363956451416016,44.52113723754883,64.71809387207031,44.52113723754883,manual
156,209.575912475586,134.85543823242188,37.732906341552734,43.58646774291992,50.814697265625,43.58646774291992,manual
157,211.23336791992188,133.36300659179688,37.88639831542969,46.64923095703125,50.79532623291016,46.64923095703125,manual
158,210.3324279785156,135.1432647705078,38.44872283935547,43.94425582885742,54.116336822509766,43.94425582885742,manual
159,209.90939331054688,135.7926483154297,36.705528259277344,46.20809555053711,63.15307235717773,46.20809555053711,manual
160,210.656,135.493,36.0,42.0,47.0988,42.0,auto
161,210.49822998046875,135.64683532714844,34.30643081665039,42.38077545166016,57.0533447265625,42.38077545166016,manual
162,210.9884033203125,134.80445861816406,35.81877136230469,43.99188232421875,45.45376968383789,43.99188232421875,manual
163,210.807861328125,135.2429962158203,34.69231033325195,41.24006271362305,61.01734924316406,41.24006271362305,manual
164,210.7009429931641,134.31956481933594,36.50615310668945,41.76116943359375,54.120513916015625,41.76116943359375,manual
165,210.9173889160156,135.43002319335938,33.67519760131836,41.40650177001953,54.96439743041992,41.40650177001953,manual
166,211.46975708007807,135.42068481445312,34.942588806152344,42.8210563659668,37.119422912597656,42.8210563659668,manual
167,211.2404022216797,135.01377868652344,34.0880241394043,42.5770378112793,62.935020446777344,42.5770378112793,manual
168,220.312,135.438,34.0,38.0,68.67,38.0,auto
169,220.294,135.441,34.0,38.0,68.5611,38.0,auto
170,221.3902130126953,135.5334930419922,35.18594741821289,41.64299392700195,90.90877532958984,41.64299392700195,manual
171,220.677,135.595,34.0,38.0,65.3552,38.0,auto
172,220.854,135.452,34.0,37.0,64.7848,37.0,auto
173,220.861,137.014,30.0,37.0,80.9024,37.0,auto
174,222.3110198974609,135.99049377441406,33.04396438598633,39.68814849853516,85.1489028930664,39.68814849853516,manual
175,221.045,135.404,34.0,37.0,69.8876,37.0,auto
176,220.961,137.115,31.0,37.0,85.116,37.0,auto
177,222.71437072753903,136.88421630859375,36.52371597290039,38.2608642578125,76.54389953613281,38.2608642578125,manual
178,221.055,137.979,31.0,36.0,88.3067,36.0,auto
179,221.055,137.979,31.0,36.0,88.3067,36.0,auto
180,221.059,138.239,30.0,36.0,96.2175,36.0,auto
181,222.92013549804688,136.93511962890625,36.12277221679688,37.86713790893555,51.87080764770508,37.86713790893555,manual
182,222.5754547119141,135.35890197753906,35.786842346191406,38.47077941894531,66.80451965332031,38.47077941894531,manual
183,223.1793975830078,136.450927734375,34.75478744506836,40.15673828125,64.6593017578125,40.15673828125,manual
184,222.69558715820312,135.7635955810547,35.218894958496094,37.36132049560547,52.302833557128906,37.36132049560547,manual
185,222.6102294921875,136.40086364746094,35.11406326293945,38.22983551025391,49.4881591796875,38.22983551025391,manual
186,222.709701538086,136.52000427246094,32.663692474365234,40.408241271972656,78.31013488769531,40.408241271972656,manual
187,223.56906127929688,136.12518310546875,31.75667381286621,41.04990005493164,77.25499725341797,41.04990005493164,manual
188,222.74424743652344,136.81076049804688,32.4367790222168,39.661766052246094,64.25509643554688,39.661766052246094,manual
189,221.688,138.012,30.0,35.0,91.1607,35.0,auto
190,221.688,138.012,30.0,35.0,91.1607,35.0,auto
191,221.688,138.012,30.0,35.0,91.1607,35.0,auto
192,227.8244171142578,136.20851135253906,33.06215286254883,37.879180908203125,76.34813690185547,37.879180908203125,manual
193,226.743392944336,136.21961975097656,31.510910034179688,34.50968170166016,91.30670166015624,34.50968170166016,manual
194,226.32498168945312,136.49705505371094,33.35067367553711,35.69004821777344,84.35546875,35.69004821777344,manual
195,227.22833251953125,137.1935577392578,31.31524085998535,36.2773323059082,87.28205871582031,36.2773323059082,manual
196,225.55050659179688,136.85079956054688,32.95065689086914,34.925315856933594,154.1094207763672,34.925315856933594,manual
197,226.12828063964844,136.50599670410156,34.29776382446289,34.70939254760742,137.85421752929688,34.70939254760742,manual
198,226.0428466796875,137.15469360351562,33.35788345336914,34.57283020019531,26.67154693603516,34.57283020019531,manual
199,227.3899841308593,136.66159057617188,30.37640190124512,37.42483139038086,79.65032958984375,37.42483139038086,manual
200,226.78396606445312,135.76959228515625,34.037940979003906,35.26625442504883,54.768333435058594,35.26625442504883,manual
201,226.7861328125,136.2774658203125,33.882659912109375,36.53913116455078,45.91969299316406,36.53913116455078,manual
202,227.57083129882807,136.27857971191406,33.39765167236328,39.12376403808594,83.8170166015625,39.12376403808594,manual
203,226.50991821289065,136.2589874267578,32.39982223510742,38.09532165527344,63.26778793334961,38.09532165527344,manual
204,226.93345642089844,138.15234375,34.13483810424805,36.70578384399414,179.0310516357422,36.70578384399414,manual
205,226.29969787597656,137.7558135986328,35.40513610839844,36.96151351928711,51.89971923828125,36.96151351928711,manual
206,226.4674072265625,138.03912353515625,35.110599517822266,36.230224609375,9.86417293548584,36.230224609375,manual
207,226.532470703125,138.40945434570312,33.715476989746094,35.01301574707031,70.53143310546875,35.01301574707031,manual
208,226.97232055664065,138.3359832763672,32.998104095458984,36.43381118774414,62.42446517944336,36.43381118774414,manual
209,226.37725830078125,138.73304748535156,32.36167907714844,34.610015869140625,73.22846984863281,34.610015869140625,manual
210,226.417221069336,139.63037109375,31.02700996398925,32.80970764160156,83.71833038330078,32.80970764160156,manual
211,225.837,138.15,28.0,31.0,75.2609,31.0,auto
212,225.807,138.116,29.0,31.0,76.6087,31.0,auto
213,226.00401306152344,137.93218994140625,30.447471618652344,33.73233795166016,66.4126968383789,33.73233795166016,manual
214,225.859,137.976,28.0,31.0,92.1747,31.0,auto
215,225.705,138.147,27.0,29.0,99.6639,29.0,auto
216,225.7,138.504,27.0,29.0,88.9323,29.0,auto
217,225.956,138.653,26.0,28.0,81.3537,28.0,auto
218,225.851,139.006,26.0,28.0,88.7957,28.0,auto
219,225.804,139.099,26.0,28.0,91.0596,28.0,auto
220,225.873,139.138,26.0,28.0,92.3734,28.0,auto
221,226.055,139.343,26.0,28.0,89.8726,28.0,auto
222,226.013,139.235,26.0,27.0,87.6737,27.0,auto
223,226.198,139.378,25.0,27.0,88.1529,27.0,auto
224,226.089,139.416,25.0,28.0,89.6455,28.0,auto
225,226.354,139.594,25.0,27.0,81.4435,27.0,auto
226,226.354,139.594,25.0,27.0,81.4435,27.0,auto
227,226.353,139.71,25.0,27.0,73.4271,27.0,auto
228,226.453,140.521,24.0,27.0,95.503,27.0,auto
229,226.267,139.891,25.0,27.0,74.9155,27.0,auto
230,226.415,140.023,25.0,27.0,84.4794,27.0,auto
231,226.186,140.117,25.0,26.0,94.8111,26.0,auto
232,226.481,140.264,25.0,27.0,84.6925,27.0,auto
233,226.48,140.812,23.0,27.0,85.4156,27.0,auto
234,226.493,140.975,24.0,27.0,89.8008,27.0,auto
235,226.453,141.428,23.0,27.0,99.1467,27.0,auto
236,226.471,141.312,23.0,27.0,96.3566,27.0,auto
237,226.742,140.382,26.0,27.0,84.3878,27.0,auto
238,226.722,140.538,25.0,27.0,91.1539,27.0,auto
239,227.11,140.715,25.0,27.0,107.956,27.0,auto
240,227.01,140.981,26.0,26.0,92.9992,26.0,auto
241,226.978,141.001,26.0,26.0,87.4715,26.0,auto
242,227.532,140.533,25.0,27.0,91.6697,27.0,auto
243,227.532,140.533,25.0,27.0,91.6697,27.0,auto
244,227.37,140.204,25.0,27.0,81.2727,27.0,auto
245,227.342,140.344,26.0,27.0,91.5149,27.0,auto
246,227.342,140.344,26.0,27.0,91.5149,27.0,auto
247,227.261,141.361,23.0,27.0,98.8019,27.0,auto
248,227.439,140.752,25.0,27.0,92.6733,27.0,auto
249,227.883,141.42,25.0,26.0,96.4467,26.0,auto
250,228.359,141.745,25.0,27.0,101.081,27.0,auto
251,228.359,141.745,25.0,27.0,101.081,27.0,auto
252,228.321,141.818,25.0,27.0,102.882,27.0,auto
253,228.482,141.37,25.0,27.0,88.2229,27.0,auto
254,228.446,141.23,25.0,27.0,97.3004,27.0,auto
255,228.384,141.311,25.0,27.0,86.1316,27.0,auto
256,228.156,141.305,25.0,26.0,89.7595,26.0,auto
257,228.259,141.354,25.0,26.0,83.3874,26.0,auto
258,228.01,141.56,25.0,26.0,101.374,26.0,auto
259,228.18,141.898,25.0,26.0,74.6716,26.0,auto
260,228.201,142.003,25.0,26.0,75.3085,26.0,auto
261,228.391,142.055,24.0,27.0,94.1639,27.0,auto
262,228.553,142.138,24.0,27.0,88.8641,27.0,auto
263,228.552,142.276,24.0,27.0,89.3813,27.0,auto
264,228.426,142.276,24.0,26.0,77.8516,26.0,auto
265,228.078,141.082,25.0,26.0,88.1089,26.0,auto
266,228.078,141.082,25.0,26.0,88.1089,26.0,auto
267,228.081,141.759,25.0,26.0,106.04,26.0,auto
268,228.148,141.909,25.0,26.0,87.2004,26.0,auto
269,228.392,142.144,25.0,27.0,86.2268,27.0,auto
270,228.422,142.142,25.0,27.0,86.1583,27.0,auto
271,228.3,142.309,25.0,27.0,81.0057,27.0,auto
272,228.3,142.309,25.0,27.0,81.0057,27.0,auto
273,228.851,142.492,25.0,28.0,91.1495,28.0,auto
274,228.529,142.431,25.0,27.0,96.5876,27.0,auto
275,228.494,142.506,25.0,27.0,93.3305,27.0,auto
276,228.585,142.496,25.0,27.0,90.3218,27.0,auto
277,228.544,142.467,26.0,27.0,98.6177,27.0,auto
278,229.104,142.891,25.0,27.0,81.6189,27.0,auto
279,228.947,143.475,25.0,27.0,93.6235,27.0,auto
280,228.823,143.553,25.0,27.0,91.3463,27.0,auto
281,228.63,143.554,25.0,27.0,91.4219,27.0,auto
282,228.41,143.546,25.0,27.0,94.3198,27.0,auto
283,225.023,143.07,25.0,28.0,79.5666,28.0,auto
284,224.871,142.98,26.0,28.0,85.3081,28.0,auto
285,224.31,142.799,25.0,28.0,77.8221,28.0,auto
286,224.047,142.362,25.0,28.0,74.5131,28.0,auto
287,223.644,142.197,26.0,29.0,81.2907,29.0,auto
288,223.676,142.165,26.0,28.0,77.0395,28.0,auto
289,223.669,142.435,27.0,29.0,80.0013,29.0,auto
290,223.673,142.441,27.0,28.0,78.0634,28.0,auto
291,223.501,142.569,27.0,29.0,71.4292,29.0,auto
292,223.513,142.588,27.0,29.0,71.0022,29.0,auto
293,223.513,142.588,27.0,29.0,71.0022,29.0,auto
294,223.513,142.588,27.0,29.0,71.0022,29.0,auto
295,223.601,142.61,26.0,29.0,74.8214,29.0,auto
296,223.597,142.587,27.0,29.0,73.802,29.0,auto
297,223.676,142.572,27.0,29.0,71.4655,29.0,auto
298,223.819,142.318,26.0,29.0,78.4338,29.0,auto
299,223.992,142.189,26.0,29.0,79.1476,29.0,auto
300,223.912,142.243,26.0,29.0,89.2911,29.0,auto
301,223.613,140.74,26.0,31.0,88.1701,31.0,auto
302,223.776,140.743,26.0,30.0,84.8354,30.0,auto
303,,,,,,,blink
304,,,,,,,blink
305,226.05642700195312,134.86546325683594,29.58298683166504,33.48404312133789,6.9089860916137695,33.48404312133789,manual
306,227.121,139.199,25.0,28.0,85.8402,28.0,auto
307,226.873,139.182,25.0,27.0,88.4247,27.0,auto
308,226.951,139.042,25.0,27.0,87.9749,27.0,auto
309,226.46,139.887,25.0,27.0,99.8935,27.0,auto
310,226.721,139.72,25.0,27.0,69.4859,27.0,auto
311,227.033,139.827,26.0,28.0,79.6429,28.0,auto
312,226.811,140.098,26.0,27.0,74.2015,27.0,auto
313,226.842,140.255,26.0,28.0,68.6425,28.0,auto
314,226.705,140.469,26.0,27.0,82.534,27.0,auto
315,226.802,140.625,26.0,27.0,80.8912,27.0,auto
316,226.596,140.764,25.0,27.0,97.1624,27.0,auto
317,227.126,140.458,25.0,27.0,86.9061,27.0,auto
318,226.98,140.453,25.0,27.0,93.6894,27.0,auto
319,226.98,140.453,25.0,27.0,93.6894,27.0,auto
320,226.904,140.169,24.0,26.0,99.3115,26.0,auto
321,226.97,140.075,24.0,26.0,97.5246,26.0,auto
322,226.841,139.995,24.0,26.0,93.59,26.0,auto
323,226.968,139.699,25.0,26.0,100.101,26.0,auto
324,227.297,140.089,24.0,26.0,96.2703,26.0,auto
325,227.032,139.372,25.0,27.0,97.6893,27.0,auto
326,227.258,139.476,25.0,27.0,86.9781,27.0,auto
327,227.306,139.463,25.0,26.0,63.2816,26.0,auto
328,227.634,139.65,26.0,27.0,78.3655,27.0,auto
329,227.708,139.787,27.0,27.0,92.5571,27.0,auto
330,227.843,139.464,26.0,28.0,91.9857,28.0,auto
331,228.195,139.199,26.0,29.0,83.5125,29.0,auto
332,227.699,139.622,28.0,28.0,89.2803,28.0,auto
333,227.948,139.503,28.0,29.0,96.6222,29.0,auto
334,227.755,139.48,28.0,29.0,90.1031,29.0,auto
335,227.327,139.588,29.0,30.0,85.0205,30.0,auto
336,227.8269195556641,139.4822540283203,31.02938270568848,32.01081085205078,20.63851356506348,32.01081085205078,manual
337,228.58270263671875,140.3209228515625,29.05235290527344,32.745880126953125,113.3610610961914,32.745880126953125,manual
338,227.4095916748047,139.74900817871094,30.613231658935547,32.70896530151367,73.68206024169922,32.70896530151367,manual
339,227.534,139.605,29.0,30.0,114.605,30.0,auto
340,227.497,139.629,29.0,30.0,107.49,30.0,auto
341,227.08035278320312,139.71766662597656,31.057329177856445,32.57643508911133,130.571533203125,32.57643508911133,manual
342,227.388,139.518,29.0,30.0,72.5825,30.0,auto
343,227.364,139.382,28.0,30.0,69.887,30.0,auto
344,227.527,139.207,28.0,29.0,72.9596,29.0,auto
345,227.551,139.294,28.0,29.0,79.5418,29.0,auto
346,227.588,139.428,28.0,29.0,78.8732,29.0,auto
347,227.603,139.638,28.0,29.0,101.294,29.0,auto
